Time;Fz1
7.816;-325305.1725
7.818;-368430.9905
7.82;-329952.4234
7.822;-320584.6127
7.824;-332551.7586
7.826;-337463.9709
7.828;-291708.3598
7.83;-266724.9132
7.832;-291321.5945
7.834;-311640.6047
7.836;-304355.5918
7.838;-325582.8675
7.84;-346980.2428
7.842;-309915.4755
7.844;-290272.2977
7.846;-293506.6562
7.848;-262071.1965
7.85;-266371.3853
7.852;-258428.293
7.854;-273936.0784
7.856;-288142.0266
7.858;-277920.9392
7.86;-293648.9918
7.862;-270142.5015
7.864;-274500.5149
7.866;-264766.9819
7.868;-278841.9382
7.87;-229437.1704
7.872;-199224.0139
7.874;-226594.1146
7.876;-196587.0174
7.878;-218274.2822
7.88;-207492.7143
7.882;-213688.6564
7.884;-222998.3159
7.886;-251398.5143
7.888;-268243.2457
7.89;-252223.8572
7.892;-245192.4338
7.894;-283260.1871
7.896;-303812.1411
7.898;-322193.9505
7.9;-281670.7292
7.902;-316759.7555
7.904;-352039.5553
7.906;-351333.8323
7.908;-405250.9313
7.91;-427215.324
7.912;-442562.3683
7.914;-409949.3991
7.916;-460637.1878
7.918;-482182.9959
7.92;-464830.5184
7.922;-399023.2125
7.924;-427384.2891
7.926;-486775.5132
7.928;-480231.1903
7.93;-484717.6434
7.932;-500284.4447
7.934;-493937.1062
7.936;-503041.4297
7.938;-516452.7484
7.94;-484743.4505
7.942;-492076.3909
7.944;-520558.8455
7.946;-494735.6494
7.948;-530677.1303
7.95;-606514.2962
7.952;-554101.6337
7.954;-452076.4566
7.956;-404552.5249
7.958;-386172.4453
7.96;-437556.2297
7.962;-432346.3005
7.964;-341083.9033
7.966;-306638.8901
7.968;-308645.9398
7.97;-350060.0993
7.972;-377766.2445
7.974;-365239.0294
7.976;-230986.5281
7.978;-313568.8153
7.98;-321909.8464
7.982;-291762.9232
7.984;-243613.9226
7.986;-268025.7009
7.988;-269827.4288
7.99;-297355.5338
7.992;-372848.899
7.994;-280022.2555
7.996;-283691.0511
7.998;-336030.8299
8;-311466.4215
8.002;-355993.4194
8.004;-319484.3541
8.006;-319955.3466
8.008;-330084.5213
8.01;-297384.432
8.012;-320027.4077
8.014;-297144.5968
8.016;-354217.4136
8.018;-348653.3893
8.02;-346675.7766
8.022;-339960.702
8.024;-386457.2018
8.026;-394603.9144
8.028;-372181.9999
8.03;-399793.992
8.032;-409361.2824
8.034;-433719.2914
8.036;-467889.4455
8.038;-426239.9316
8.04;-412428.1219
8.042;-445677.0503
8.044;-444493.4717
8.046;-431526.743
8.048;-466724.329
8.05;-452346.7215
8.052;-452818.6782
8.054;-432307.1645
8.056;-482064
8.058;-489936.7328
8.06;-485733.5897
8.062;-490920.1224
8.064;-452245.847
8.066;-428609.1872
8.068;-403375.6676
8.07;-331360.8917
8.072;-317272.408
8.074;-236694.8448
8.076;-215592.4496
8.078;-219800.1158
8.08;-229159.0782
8.082;-231851.6024
8.084;-223478.6103
8.086;-231631.6046
8.088;-231909.1577
8.09;-233882.8143
8.092;-216369.6666
8.094;-194371.9517
8.096;-222549.7984
8.098;-244145.7176
8.1;-220101.8596
8.102;-174991.6936
8.104;-176171.3727
8.106;-176990.0086
8.108;-203571.8889
8.11;-177418.7598
8.112;-204619.4134
8.114;-210182.7994
8.116;-220798.6779
8.118;-240856.569
8.12;-221000.8093
8.122;-244936.2919
8.124;-207484.4758
8.126;-233085.1359
8.128;-261467.1418
8.13;-251977.9815
8.132;-290958.6797
8.134;-321598.744
8.136;-286704.0928
8.138;-307651.263
8.14;-339460.783
8.142;-412672.6932
8.144;-615308.2547
8.146;-522491.8205
8.148;-528803.4263
8.15;-590826.7974
8.152;-463015.6601
8.154;-493105.1555
8.156;-590726.3484
8.158;-516957.5453
8.16;-451514.3738
8.162;-443589.8569
8.164;-502329.099
8.166;-390260.3925
8.168;-384738.879
8.17;-340208.7898
8.172;-384949.9862
8.174;-421741.6809
8.176;-359513.2716
8.178;-328440.3298
8.18;-278375.937
8.182;-258679.727
8.184;-272130.9757
8.186;-234576.8249
8.188;-236857.2448
8.19;-230769.2384
8.192;-263611.6209
8.194;-246833.6758
8.196;-251629.7284
8.198;-261192.1408
8.2;-293340.7255
8.202;-267798.3439
8.204;-211752.6752
8.206;-207565.0732
8.208;-194417.2699
8.21;-212394.065
8.212;-210137.141
8.214;-222103.0247
8.216;-220153.0624
8.218;-194186.6799
8.22;-182642.0321
8.222;-160378.3345
8.224;-157118.1833
8.226;-153426.0479
8.228;-149017.8951
8.23;-125548.2293
8.232;-137063.4684
8.234;-138412.5948
8.236;-150666.8651
8.238;-128976.7501
8.24;-129449.6852
8.242;-133348.1918
8.244;-136353.3071
8.246;-156424.7967
8.248;-157385.9384
8.25;-144578.7879
8.252;-174860.2195
8.254;-153167.3963
8.256;-130909.8811
8.258;-130339.9569
8.26;-167063.9438
8.262;-148190.0849
8.264;-175413.3549
8.266;-212026.3006
8.268;-232112.8632
8.27;-253263.767
8.272;-282775.9791
8.274;-309281.4733
8.276;-316661.8873
8.278;-292394.5149
8.28;-311656.2024
8.282;-293157.609
8.284;-300137.2198
8.286;-345184.0734
8.288;-308570.3053
8.29;-332676.9653
8.292;-422232.6101
8.294;-412986.4046
8.296;-444316.5092
8.298;-385381.5591
8.3;-382965.7941
8.302;-389573.897
8.304;-345941.2688
8.306;-330909.5239
8.308;-336845.2262
8.31;-336952.1693
8.312;-320338.7653
8.314;-333773.679
8.316;-362467.7795
8.318;-379192.5225
8.32;-450560.8182
8.322;-447456.3174
8.324;-475757.187
8.326;-455794.7678
8.328;-457487.5105
8.33;-431727.7543
8.332;-415805.1845
8.334;-389763.2243
8.336;-413597.8328
8.338;-414449.6065
8.34;-476328.7134
8.342;-500365.5525
8.344;-387768.7095
8.346;-363315.81
8.348;-277040.2388
8.35;-253443.3671
8.352;-248997.5246
8.354;-226019.4261
8.356;-296841.9455
8.358;-228339.2654
8.36;-305459.9625
8.362;-236957.1832
8.364;-255690.8758
8.366;-235650.4825
8.368;-228420.1746
8.37;-239665.5602
8.372;-235345.0095
8.374;-251575.023
8.376;-257886.5438
8.378;-281926.5024
8.38;-257451.6527
8.382;-278878.4368
8.384;-298589.3934
8.386;-285586.0811
8.388;-316138.7419
8.39;-313712.2003
8.392;-320942.423
8.394;-340726.0648
8.396;-336576.7196
8.398;-365954.423
8.4;-369296.5187
8.402;-341079.7913
8.404;-371142.714
8.406;-402093.7105
8.408;-395234.9672
8.41;-356136.4357
8.412;-345953.208
8.414;-313481.8655
8.416;-327856.4387
8.418;-336599.01
8.42;-311591.94
8.422;-327779.8116
8.424;-290839.4286
8.426;-337285.392
8.428;-352417.217
8.43;-366169.6423
8.432;-353960.9597
8.434;-402286.9511
8.436;-359136.5457
8.438;-326533.7007
8.44;-347833.4345
8.442;-375409.6088
8.444;-355687.0815
8.446;-332394.9028
8.448;-328221.9909
8.45;-380248.9376
8.452;-384569.2899
8.454;-346189.8386
8.456;-391519.0099
8.458;-384626.207
8.46;-397045.6566
8.462;-367325.1167
8.464;-404838.5008
8.466;-341395.9699
8.468;-354811.202
8.47;-301983.5003
8.472;-258324.4976
8.474;-241528.5159
8.476;-262300.879
8.478;-263434.9705
8.48;-262277.2273
8.482;-276659.5993
8.484;-276742.8907
8.486;-279477.0465
8.488;-271222.4265
8.49;-259477.7316
8.492;-239592.9887
8.494;-247545.4678
8.496;-246349.553
8.498;-249431.9051
8.5;-249034.9305
8.502;-265011.383
8.504;-280698.9668
8.506;-303697.9946
8.508;-305691.4318
8.51;-302591.3267
8.512;-361777.8812
8.514;-389711.1565
8.516;-374547.1434
8.518;-409348.3789
8.52;-398493.7145
8.522;-469727.8421
8.524;-515767.6425
8.526;-474599.0753
8.528;-483908.1534
8.53;-506785.6613
8.532;-502762.0332
8.534;-470124.7882
8.536;-423798.7849
8.538;-409743.3115
8.54;-400094.3745
8.542;-391085.5369
8.544;-386337.1566
8.546;-375662.8864
8.548;-287019.2505
8.55;-255193.0555
8.552;-226673.7336
8.554;-200090.2509
8.556;-183206.8231
8.558;-171755.024
8.56;-174861.439
8.562;-172105.3048
8.564;-149394.8337
8.566;-136839.7697
8.568;-127369.3408
8.57;-125950.6063
8.572;-136446.6095
8.574;-186606.7577
8.576;-200898.7342
8.578;-211025.3424
8.58;-189751.9258
8.582;-239595.938
8.584;-227748.4121
8.586;-248729.6419
8.588;-245857.5178
8.59;-282341.7403
8.592;-304229.818
8.594;-345322.3255
8.596;-348460.7157
8.598;-306395.7653
8.6;-336948.5678
8.602;-346810.824
8.604;-340153.7158
8.606;-328956.0167
8.608;-327311.8536
8.61;-358310.2669
8.612;-339931.5486
8.614;-378839.3916
8.616;-386487.2061
8.618;-406765.2084
8.62;-357081.3133
8.622;-312964.9875
8.624;-298556.61
8.626;-287837.4469
8.628;-287999.5491
8.63;-330742.7707
8.632;-365257.6899
8.634;-338201.2295
8.636;-332954.9155
8.638;-345853.8936
8.64;-334688.0419
8.642;-324540.3203
8.644;-332533.1548
8.646;-342679.1182
8.648;-336333.9634
8.65;-310808.8809
8.652;-318261.6395
8.654;-306101.8487
8.656;-331020.9195
8.658;-332355.7386
8.66;-340837.2902
8.662;-324732.228
8.664;-311137.4528
8.666;-312110.3494
8.668;-283176.2717
8.67;-275187.9461
8.672;-266066.9473
8.674;-295612.3114
8.676;-266349.6053
8.678;-286990.4942
8.68;-255036.8237
8.682;-298303.843
8.684;-279648.6774
8.686;-311211.2155
8.688;-311523.7641
8.69;-302117.8386
8.692;-304913.8178
8.694;-278531.3464
8.696;-277234.699
8.698;-273419.5123
8.7;-282176.0082
8.702;-312194.7469
8.704;-291120.3849
8.706;-276336.5293
8.708;-270449.6618
8.71;-277873.2671
8.712;-227718.2234
8.714;-233762.528
8.716;-260472.0964
8.718;-263197.7726
8.72;-301081.6153
8.722;-263341.6965
8.724;-298181.6991
8.726;-293404.8743
8.728;-289069.3215
8.73;-284467.3605
8.732;-256568.2582
8.734;-305770.838
8.736;-321055.8889
8.738;-397346.6345
8.74;-388219.2832
8.742;-338086.3742
8.744;-378253.5152
8.746;-356204.1011
8.748;-340781.5074
8.75;-348151.6836
8.752;-332859.2025
8.754;-364396.5859
8.756;-343126.9127
8.758;-331064.1675
8.76;-314791.5582
8.762;-300876.9174
8.764;-284338.1269
8.766;-255871.6386
8.768;-254935.3538
8.77;-233244.9835
8.772;-207736.775
8.774;-199590.1475
8.776;-204758.9271
8.778;-184840.1247
8.78;-168601.6317
8.782;-169823.7221
8.784;-161800.4438
8.786;-137964.857
8.788;-124810.2758
8.79;-132026.6874
8.792;-140671.2064
8.794;-120202.3595
8.796;-125452.2187
8.798;-151632.8279
8.8;-167635.7113
8.802;-172964.2252
8.804;-228496.7593
8.806;-197960.2492
8.808;-215132.4747
8.81;-244740.045
8.812;-217207.7004
8.814;-220049.5649
8.816;-210777.5098
8.818;-243705.9205
8.82;-230622.0817
8.822;-256848.5907
8.824;-298990.2249
8.826;-248496.3009
8.828;-238569.3853
8.83;-222260.2774
8.832;-225646.4294
8.834;-170306.9518
8.836;-173793.3256
8.838;-188655.0137
8.84;-199904.9509
8.842;-202810.4112
8.844;-168086.1007
8.846;-164959.593
8.848;-160149.5595
8.85;-180020.1085
8.852;-176184.0919
8.854;-184391.4794
8.856;-182135.0515
8.858;-189217.7628
8.86;-170118.5604
8.862;-180751.1707
8.864;-190434.7771
8.866;-221616.9025
8.868;-217707.6619
8.87;-236014.2766
8.872;-247560.5267
8.874;-281372.502
8.876;-261255.0703
8.878;-281241.2548
8.88;-302472.3307
8.882;-327576.3615
8.884;-331758.3199
8.886;-386600.7853
8.888;-353391.9005
8.89;-357088.148
8.892;-355645.5066
8.894;-361603.3858
8.896;-407784.5861
8.898;-429684.5747
8.9;-451726.3884
8.902;-452633.7467
8.904;-453766.1365
8.906;-452994.1943
8.908;-389313.8134
8.91;-369659.7455
8.912;-310400.8745
8.914;-279634.4126
8.916;-252031.0703
8.918;-278205.5255
8.92;-257410.1063
8.922;-279679.5324
8.924;-259438.4539
8.926;-290509.8643
8.928;-283381.1398
8.93;-297360.4684
8.932;-327190.8441
8.934;-369157.0472
8.936;-363869.8105
8.938;-374001.8211
8.94;-375186.6474
8.942;-334166.6832
8.944;-370229.6839
8.946;-358446.9874
8.948;-379859.4784
8.95;-371613.9049
8.952;-376195.3052
8.954;-386960.8359
8.956;-365146.3793
8.958;-372153.045
8.96;-356888.3846
8.962;-355042.8132
8.964;-355156.3924
8.966;-344069.9471
8.968;-337310.7737
8.97;-291582.7845
8.972;-273762.8308
8.974;-294708.2428
8.976;-274520.6218
8.978;-265578.5705
8.98;-267823.4702
8.982;-256353.6062
8.984;-272861.7968
8.986;-264428.9098
8.988;-235324.8601
8.99;-233375.9614
8.992;-244699.2358
8.994;-247273.2746
8.996;-256735.4368
8.998;-235332.8149
9;-223475.6043
9.002;-240656.7205
9.004;-249068.7066
9.006;-257740.89
9.008;-230664.6634
9.01;-216680.7831
9.012;-214513.0918
9.014;-197941.2909
9.016;-195492.5157
9.018;-193801.9849
9.02;-240701.273
9.022;-226497.5934
9.024;-239628.4661
9.026;-262242.2318
9.028;-300278.3078
9.03;-310307.2886
9.032;-403984.203
9.034;-475814.1609
9.036;-494627.7703
9.038;-512383.1213
9.04;-544544.0138
9.042;-449086.2724
9.044;-489435.2822
9.046;-462380.0982
9.048;-406449.6536
9.05;-347745.5773
9.052;-366158.724
9.054;-395960.8538
9.056;-501152.7521
9.058;-460594.053
9.06;-482698.3993
9.062;-506103.1078
9.064;-594529.5675
9.066;-589849.1363
9.068;-614068.7232
9.07;-635890.6384
9.072;-609490.0453
9.074;-628546.4109
9.076;-529915.5675
9.078;-506094.8837
9.08;-502645.4194
9.082;-488778.3657
9.084;-390029.4905
9.086;-404918.6445
9.088;-307431.478
9.09;-352360.952
9.092;-327151.5947
9.094;-333296.022
9.096;-330181.9074
9.098;-301756.1715
9.1;-323116.5662
9.102;-285317.9149
9.104;-271352.4542
9.106;-277443.5374
9.108;-263587.2602
9.11;-272058.7727
9.112;-245448.519
9.114;-262778.5076
9.116;-252471.633
9.118;-249773.3237
9.12;-305712.4178
9.122;-288956.763
9.124;-333042.234
9.126;-347814.1219
9.128;-347431.1286
9.13;-367229.1486
9.132;-390488.5153
9.134;-384360.338
9.136;-343010.0155
9.138;-367999.4458
9.14;-418475.0495
9.142;-418861.8148
9.144;-424332.5934
9.146;-491825.7507
9.148;-460587.6155
9.15;-465917.1362
9.152;-474199.4349
9.154;-466848.2878
9.156;-499110.48
9.158;-460601.625
9.16;-513297.0872
9.162;-468819.6047
9.164;-478905.0493
9.166;-534604.1096
9.168;-488063.1422
9.17;-538324.5759
9.172;-516276.5799
9.174;-492116.1507
9.176;-482006.8843
9.178;-452125.2064
9.18;-439669.4286
9.182;-408113.5834
9.184;-403837.6986
9.186;-392795.6072
9.188;-392816.7349
9.19;-359662.7255
9.192;-347727.1721
9.194;-338511.4528
9.196;-323453.674
9.198;-326338.6165
9.2;-332277.0695
9.202;-339736.0674
9.204;-356622.0049
9.206;-366408.173
9.208;-350429.31
9.21;-338665.6427
9.212;-333591.1295
9.214;-339095.9396
9.216;-330640.677
9.218;-288581.4834
9.22;-281677.734
9.222;-280019.9584
9.224;-264210.5993
9.226;-275555.9942
9.228;-275791.3202
9.23;-303188.6318
9.232;-340055.5074
9.234;-342723.6992
9.236;-355287.9232
9.238;-332191.8497
9.24;-378509.6005
9.242;-353711.142
9.244;-352825.6205
9.246;-392046.5794
9.248;-417545.004
9.25;-376182.7136
9.252;-433123.1773
9.254;-454987.7166
9.256;-460220.5884
9.258;-493494.2462
9.26;-456137.434
9.262;-472661.3359
9.264;-440688.778
9.266;-229832.5425
9.268;-243578.2182
9.27;-201763.4116
9.272;-203855.3267
9.274;-203227.7763
9.276;-184737.7615
9.278;-171195.6637
9.28;-170857.0527
9.282;-185505.5774
9.284;-163556.357
9.286;-192212.9099
9.288;-183709.2378
9.29;-171532.176
9.292;-171667.989
9.294;-131391.9621
9.296;-144010.6929
9.298;-131196.8213
9.3;-92192.82574
9.302;-102665.3474
9.304;-97962.65402
9.306;-97504.26018
9.308;-112863.1447
9.31;-132006.7082
9.312;-157005.5541
9.314;-170442.4812
9.316;-222587.3462
9.318;-245240.1058
9.32;-278130.2597
9.322;-283958.8202
9.324;-300282.9019
9.326;-323199.6307
9.328;-340752.4107
9.33;-352130.7591
9.332;-356470.6793
9.334;-352151.3195
9.336;-312004.9376
9.338;-333633.0165
9.34;-382481.5294
9.342;-361401.467
9.344;-423256.0716
9.346;-390596.0541
9.348;-433786.503
9.35;-455396.9424
9.352;-424045.4548
9.354;-449894.0042
9.356;-439519.0105
9.358;-450122.2405
9.36;-434284.1818
9.362;-396588.5886
9.364;-317960.0944
9.366;-303159.5068
9.368;-300404.7338
9.37;-298376.1309
9.372;-270528.9263
9.374;-318432.7884
9.376;-314215.9763
9.378;-328953.1807
9.38;-373183.8799
9.382;-368274.2199
9.384;-356153.7349
9.386;-359687.937
9.388;-338495.1746
9.39;-361308.7603
9.392;-348414.6883
9.394;-351597.0073
9.396;-379332.5327
9.398;-405965.1338
9.4;-438207.7864
9.402;-424208.1525
9.404;-419770.4492
9.406;-461872.6639
9.408;-440379.6324
9.41;-445046.7915
9.412;-432473.464
9.414;-392700.348
9.416;-338513.2112
9.418;-359016.1601
9.42;-334340.8097
9.422;-295513.2236
9.424;-349788.8419
9.426;-322211.7319
9.428;-347902.3763
9.43;-347753.7165
9.432;-334060.9877
9.434;-321719.5549
9.436;-362110.2814
9.438;-350826.2561
9.44;-305917.8245
9.442;-324218.0726
9.444;-356381.404
9.446;-354429.1163
9.448;-353992.6088
9.45;-317989.1627
9.452;-338324.7915
9.454;-321563.4366
9.456;-374600.6859
9.458;-354234.4575
9.46;-346919.7807
9.462;-328942.8296
9.464;-321627.8124
9.466;-333919.0491
9.468;-323893.1593
9.47;-342265.1848
9.472;-338017.9997
9.474;-281085.7603
9.476;-278581.1455
9.478;-269566.4942
9.48;-274836.9139
9.482;-307778.8519
9.484;-316246.9046
9.486;-312454.8024
9.488;-331754.0378
9.49;-315937.1918
9.492;-313073.0651
9.494;-336487.2457
9.496;-369678.009
9.498;-371732.3336
9.5;-399190.2493
9.502;-403780.753
9.504;-424845.4161
9.506;-404054.988
9.508;-454521.2616
9.51;-470257.3116
9.512;-467036.0269
9.514;-453466.0659
9.516;-462981.9124
9.518;-430275.3572
9.52;-453609.3092
9.522;-424936.3646
9.524;-428681.1066
9.526;-438661.9901
9.528;-434038.6745
9.53;-438452.3576
9.532;-481197.3375
9.534;-471008.6365
9.536;-470865.9605
9.538;-431850.21
9.54;-472652.913
9.542;-352579.5461
9.544;-381917.8301
9.546;-374994.0872
9.548;-371538.9227
9.55;-362873.0918
9.552;-353780.3105
9.554;-326288.2219
9.556;-335848.5643
9.558;-342956.3595
9.56;-339009.9255
9.562;-314769.6364
9.564;-303623.3528
9.566;-284879.7058
9.568;-258031.914
9.57;-288120.2749
9.572;-248812.1393
9.574;-252316.0536
9.576;-275782.0183
9.578;-262803.1802
9.58;-293587.6789
9.582;-277709.3215
9.584;-267345.558
9.586;-265037.4452
9.588;-308409.2809
9.59;-283598.2875
9.592;-265780.3474
9.594;-228942.8239
9.596;-231273.3405
9.598;-230494.0958
9.6;-253626.4836
9.602;-262687.4457
9.604;-274359.4838
9.606;-277157.4197
9.608;-320470.4096
9.61;-323047.9365
9.612;-308976.0995
9.614;-266199.6975
9.616;-200253.7854
9.618;-226998.2641
9.62;-204320.5905
9.622;-207246.2005
9.624;-195634.3267
9.626;-213983.3812
9.628;-242558.8121
9.63;-236861.0449
9.632;-245288.2884
9.634;-253026.002
9.636;-234613.0115
9.638;-258017.1671
9.64;-254051.1653
9.642;-290118.363
9.644;-287652.7423
9.646;-238430.5095
9.648;-239847.6559
9.65;-240551.1953
9.652;-255926.1452
9.654;-258922.3132
9.656;-286648.1115
9.658;-298349.5582
9.66;-313069.8889
9.662;-325413.8457
9.664;-260909.5965
9.666;-366438.319
9.668;-332796.5567
9.67;-359886.5944
9.672;-354637.5009
9.674;-374078.9018
9.676;-353484.9759
9.678;-400758.2107
9.68;-433118.9233
9.682;-396945.0943
9.684;-422240.5507
9.686;-427303.947
9.688;-438941.6702
9.69;-442530.0386
9.692;-442771.0084
9.694;-446677.6824
9.696;-456177.1939
9.698;-459674.3018
9.7;-473511.4648
9.702;-474540.8818
9.704;-494834.964
9.706;-508749.8884
9.708;-525459.2888
9.71;-499281.7707
9.712;-527892.4097
9.714;-525073.2043
9.716;-491215.7972
9.718;-419779.4959
9.72;-333453.7284
9.722;-279001.2896
9.724;-259618.8195
9.726;-257616.988
9.728;-230617.7144
9.73;-235409.3569
9.732;-234367.1782
9.734;-250666.2752
9.736;-255318.6024
9.738;-285924.2951
9.74;-238959.4686
9.742;-280769.2414
9.744;-216217.3625
9.746;-282901.9515
9.748;-281638.3712
9.75;-256634.0803
9.752;-246722.9325
9.754;-267139.5272
9.756;-284181.5265
9.758;-352331.6286
9.76;-315550.2565
9.762;-309997.7462
9.764;-251097.3094
9.766;-307568.8507
9.768;-289984.7336
9.77;-240783.6002
9.772;-261445.0782
9.774;-274621.6661
9.776;-288798.8297
9.778;-288643.0234
9.78;-243582.3302
9.782;-216479.8854
9.784;-216995.6571
9.786;-210270.2598
9.788;-213753.2731
9.79;-210587.2751
9.792;-246115.3895
9.794;-207004.1106
9.796;-226103.313
9.798;-231358.1068
9.8;-223747.1169
9.802;-225931.6255
9.804;-272392.0805
9.806;-262271.839
9.808;-258152.2995
9.81;-277550.9344
9.812;-282863.2976
9.814;-275636.9034
9.816;-323089.6247
9.818;-341359.9253
9.82;-353241.057
9.822;-313344.4359
9.824;-307921.0742
9.826;-297030.2801
9.828;-297694.0313
9.83;-283136.7671
9.832;-244195.6868
9.834;-237473.026
9.836;-237078.5472
9.838;-253818.6184
9.84;-259162.9425
9.842;-240585.8503
9.844;-266486.9213
9.846;-221978.371
9.848;-236927.4058
9.85;-292905.6075
9.852;-289715.5749
9.854;-300103.8124
9.856;-373177.8394
9.858;-361134.4069
9.86;-274694.8333
9.862;-373227.1847
9.864;-258028.5958
9.866;-363255.915
9.868;-331918.2668
9.87;-302498.3363
9.872;-446352.0883
9.874;-363324.1193
9.876;-392865.7399
9.878;-368511.8147
9.88;-375790.8722
9.882;-403279.7846
9.884;-485005.4344
9.886;-327445.2278
9.888;-265074.0572
9.89;-261261.4228
9.892;-239599.4261
9.894;-239736.1183
9.896;-242032.0084
9.898;-298166.3284
9.9;-273342.0062
9.902;-324044.4282
9.904;-344190.2475
9.906;-323021.8742
9.908;-351276.2344
9.91;-335069.5039
9.912;-348747.3722
9.914;-393323.5453
9.916;-398621.4452
9.918;-374047.2527
9.92;-344923.7627
9.922;-392450.3034
9.924;-318075.829
9.926;-313805.2191
9.928;-322644.2124
9.93;-310888.5424
9.932;-363178.1537
9.934;-290427.5653
9.936;-329122.4295
9.938;-335626.9357
9.94;-347610.4732
9.942;-375199.8628
9.944;-339579.864
9.946;-378533.5924
9.948;-378205.9566
9.95;-354840.6675
9.952;-292471.9643
9.954;-307511.338
9.956;-318395.269
9.958;-265719.4599
9.96;-261219.933
9.962;-279945.7134
9.964;-279155.0257
9.966;-255873.1132
9.968;-267829.2272
9.97;-302640.4168
9.972;-276153.7247
9.974;-355240.7899
9.976;-355198.5911
9.978;-387473.0345
9.98;-381676.7755
9.982;-346193.9792
9.984;-341863.5309
9.986;-336168.9401
9.988;-363331.8898
9.99;-342291.4172
9.992;-359957.2943
9.994;-400550.7053
9.996;-370564.3811
9.998;-331960.6074
10;-319647.2503
10.002;-265328.299
10.004;-270031.673
10.006;-290157.8393
10.008;-235640.7411
10.01;-241959.5218
10.012;-237928.4068
10.014;-234280.9374
10.016;-220958.8374
10.018;-190641.0348
10.02;-152258.0813
10.022;-156156.602
10.024;-138232.059
10.026;-138452.8793
10.028;-136662.2826
10.03;-149055.7407
10.032;-150503.5576
10.034;-147140.7596
10.036;-147295.5451
10.038;-157048.0506
10.04;-150675.0183
10.042;-165184.2844
10.044;-161011.4717
10.046;-178569.7959
10.048;-192316.2515
10.05;-196918.2549
10.052;-200527.0705
10.054;-210733.4393
10.056;-204433.2766
10.058;-208816.0194
10.06;-197072.1045
10.062;-183528.6311
10.064;-185779.8551
10.066;-190913.9513
10.068;-208817.5367
10.07;-210194.5404
10.072;-209044.4825
10.074;-218956.7364
10.076;-219295.8579
10.078;-221082.2148
10.08;-229720.5939
10.082;-236006.2225
10.084;-223810.6277
10.086;-228234.4492
10.088;-236077.4613
10.09;-237960.7365
10.092;-215570.4001
10.094;-212969.9871
10.096;-189413.2724
10.098;-162902.3615
10.1;-185277.5822
10.102;-184491.744
10.104;-206600.0888
10.106;-198586.4383
10.108;-253117.6595
10.11;-298117.4934
10.112;-328648.204
10.114;-379073.3565
10.116;-364844.9758
10.118;-385664.7842
10.12;-383034.594
10.122;-405088.0633
10.124;-357230.9942
10.126;-357654.2295
10.128;-366184.4743
10.13;-413014.5371
10.132;-474665.8048
10.134;-420747.7416
10.136;-394571.1309
10.138;-449347.7743
10.14;-341319.6832
10.142;-338958.8786
10.144;-354449.4216
10.146;-353970.2332
10.148;-386512.7295
10.15;-420103.9271
10.152;-432489.2886
10.154;-500694.2378
10.156;-505493.3813
10.158;-506475.4665
10.16;-544313.5655
10.162;-488398.0097
10.164;-549013.9618
10.166;-488006.5937
10.168;-459031.5934
10.17;-434233.0215
10.172;-437134.1288
10.174;-451709.2594
10.176;-381903.8205
10.178;-367630.3487
10.18;-327454.9834
10.182;-308463.4189
10.184;-334301.6171
10.186;-326171.5798
10.188;-328053.678
10.19;-305375.253
10.192;-282084.0671
10.194;-266787.5307
10.196;-263863.9343
10.198;-247816.0445
10.2;-265403.3096
10.202;-247135.2495
10.204;-263664.0291
10.206;-267390.5644
10.208;-258775.6103
10.21;-297990.6986
10.212;-342998.6717
10.214;-366668.1718
10.216;-378185.2258
10.218;-411809.0651
10.22;-416050.2947
10.222;-370752.6024
10.224;-407619.1093
10.226;-381955.4063
10.228;-356845.959
10.23;-373004.7905
10.232;-353059.6136
10.234;-374775.7768
10.236;-382939.5049
10.238;-381068.2399
10.24;-362629.8251
10.242;-334215.7165
10.244;-345174.8567
10.246;-359051.978
10.248;-289949.8234
10.25;-283480.2274
10.252;-292569.1802
10.254;-279239.6501
10.256;-259080.7571
10.258;-296453.7624
10.26;-296152.1321
10.262;-291868.6187
10.264;-310508.4984
10.266;-331481.5609
10.268;-363311.5845
10.27;-389876.2365
10.272;-409095.158
10.274;-415467.4528
10.276;-383983.4987
10.278;-418841.5378
10.28;-425139.9282
10.282;-441654.2445
10.284;-422309.8611
10.286;-407165.6996
10.288;-413455.7239
10.29;-403773.1526
10.292;-395988.6176
10.294;-389110.0228
10.296;-405734.3736
10.298;-409690.9601
10.3;-391055.9297
10.302;-369794.5093
10.304;-336422.2744
10.306;-350026.3517
10.308;-343763.2405
10.31;-317686.6817
10.312;-294874.599
10.314;-292975.5418
10.316;-280387.4391
10.318;-270275.0532
10.32;-263463.6418
10.322;-257054.2528
10.324;-252819.7444
10.326;-269587.3667
10.328;-291323.5798
10.33;-303047.3455
10.332;-259809.0259
10.334;-291960.6732
10.336;-280933.6974
10.338;-264190.9463
10.34;-284502.2709
10.342;-307621.1171
10.344;-302090.9255
10.346;-326019.0347
10.348;-293295.3505
10.35;-297234.0422
10.352;-318038.2245
10.354;-332992.917
10.356;-311517.043
10.358;-299305.0423
10.36;-295061.2886
10.362;-280058.2151
10.364;-281896.5265
10.366;-298626.7995
10.368;-292148.0719
10.37;-283574.8628
10.372;-269558.6102
10.374;-233742.6621
10.376;-221052.9055
10.378;-196422.8449
10.38;-206275.5016
10.382;-201404.5519
